iter	Passed	Remaining
1244	22088	31136
1245	22101	31112
1246	22115	31090
1247	22132	31071
1248	22147	31049
1249	22161	31026
1250	22175	31002
1251	22190	30982
1252	22210	30966
1253	22226	30946
1254	22242	30926
1255	22258	30906
1256	22274	30886
1257	22288	30863
1258	22302	30840
1259	22316	30818
1260	22332	30797
1261	22346	30775
1262	22361	30753
1263	22375	30730
1264	22389	30708
1265	22406	30688
1266	22419	30665
1267	22434	30643
1268	22450	30623
1269	22469	30608
1270	22487	30591
1271	22505	30573
1272	22521	30553
1273	22539	30536
1274	22555	30516
1275	22571	30495
1276	22587	30476
1277	22604	30458
1278	22620	30437
1279	22636	30417
1280	22655	30401
1281	22673	30384
1282	22690	30365
1283	22706	30345
1284	22721	30325
1285	22738	30305
1286	22753	30285
1287	22769	30264
1288	22794	30256
1289	22821	30251
1290	22838	30233
1291	22857	30216
1292	22871	30194
1293	22886	30173
1294	22901	30152
1295	22916	30130
1296	22934	30113
1297	22950	30093
1298	22966	30074
1299	22984	30056
1300	23000	30036
1301	23026	30029
1302	23053	30024
1303	23086	30026
1304	23106	30011
1305	23122	29992
1306	23141	29976
1307	23158	29957
1308	23175	29938
1309	23194	29923
1310	23212	29904
1311	23229	29886
1312	23244	29865
1313	23260	29845
1314	23275	29825
1315	23292	29805
1316	23307	29784
1317	23322	29763
1318	23338	29743
1319	23353	29723
1320	23369	29703
1321	23385	29682
1322	23400	29661
1323	23415	29640
1324	23434	29624
1325	23448	29602
1326	23464	29582
1327	23478	29560
1328	23493	29539
1329	23510	29521
1330	23526	29501
1331	23544	29483
1332	23561	29465
1333	23576	29444
1334	23593	29425
1335	23611	29408
1336	23629	29390
1337	23644	29369
1338	23661	29352
1339	23679	29334
1340	23694	29313
1341	23712	29296
1342	23729	29277
1343	23746	29259
1344	23762	29238
1345	23778	29219
1346	23796	29202
1347	23816	29187
1348	23834	29169
1349	23849	29149
1350	23867	29132
1351	23887	29116
1352	23905	29099
1353	23922	29080
1354	23942	29066
1355	23959	29048
1356	23976	29029
1357	24003	29023
1358	24024	29009
1359	24050	29002
1360	24076	28994
1361	24099	28983
1362	24118	28966
1363	24148	28963
1364	24167	28947
1365	24183	28928
1366	24200	28909
1367	24218	28892
1368	24244	28884
1369	24267	28873
1370	24289	28860
1371	24307	28843
1372	24327	28827
1373	24347	28813
1374	24365	28796
1375	24387	28783
1376	24402	28762
1377	24416	28740
1378	24431	28718
1379	24445	28696
1380	24460	28676
1381	24484	28665
1382	24505	28652
1383	24524	28635
1384	24541	28617
1385	24558	28598
1386	24573	28577
1387	24588	28556
1388	24603	28536
1389	24619	28515
1390	24638	28499
1391	24657	28484
1392	24675	28465
1393	24694	28450
1394	24709	28429
1395	24723	28406
1396	24737	28385
1397	24752	28364
1398	24765	28341
1399	24787	28329
1400	24810	28316
1401	24831	28302
1402	24850	28286
1403	24864	28264
1404	24882	28247
1405	24898	28227
1406	24916	28210
1407	24930	28188
1408	24947	28169
1409	24963	28150
1410	24976	28127
1411	24990	28105
1412	25006	28086
1413	25024	28068
1414	25037	28045
1415	25052	28024
1416	25066	28003
1417	25081	27982
1418	25094	27959
1419	25108	27938
1420	25121	27915
1421	25136	27893
1422	25150	27872
1423	25165	27851
1424	25180	27831
1425	25196	27811
1426	25209	27788
1427	25223	27766
1428	25236	27744
1429	25253	27726
1430	25272	27710
1431	25289	27690
1432	25303	27669
1433	25318	27648
1434	25332	27627
1435	25347	27606
1436	25362	27585
1437	25384	27573
1438	25401	27554
1439	25417	27535
1440	25434	27517
1441	25449	27497
1442	25464	27476
1443	25479	27455
1444	25498	27439
1445	25512	27418
1446	25526	27396
1447	25541	27375
1448	25557	27356
1449	25573	27336
1450	25588	27316
1451	25604	27296
1452	25625	27282
1453	25640	27262
1454	25655	27241
1455	25669	27221
1456	25686	27202
1457	25703	27184
1458	25716	27161
1459	25731	27141
1460	25747	27122
1461	25763	27102
1462	25778	27082
1463	25792	27060
1464	25807	27040
1465	25825	27023
1466	25846	27008
1467	25870	26997
1468	25891	26984
1469	25906	26964
1470	25920	26942
1471	25934	26920
1472	25949	26900
1473	25965	26881
1474	25979	26860
1475	25993	26839
1476	26007	26817
1477	26025	26800
1478	26043	26782
1479	26060	26765
1480	26076	26745
1481	26094	26727
1482	26110	26708
1483	26128	26692
1484	26147	26675
1485	26169	26662
1486	26188	26646
1487	26207	26630
1488	26224	26612
1489	26243	26595
1490	26260	26577
1491	26281	26563
1492	26314	26561
1493	26333	26545
1494	26354	26531
1495	26375	26516
1496	26395	26501
1497	26414	26484
1498	26431	26467
1499	26451	26451
1500	26470	26435
1501	26493	26423
1502	26525	26419
1503	26547	26406
1504	26563	26387
1505	26580	26368
1506	26597	26350
1507	26618	26335
1508	26634	26316
1509	26651	26298
1510	26667	26279
1511	26681	26258
1512	26695	26236
1513	26709	26215
1514	26722	26193
1515	26737	26172
1516	26751	26151
1517	26766	26131
1518	26779	26109
1519	26795	26090
1520	26809	26069
1521	26824	26049
1522	26839	26029
1523	26854	26008
1524	26869	25988
1525	26883	25967
1526	26898	25947
1527	26914	25928
1528	26928	25907
1529	26946	25889
1530	26960	25868
1531	26975	25848
1532	26992	25830
1533	27007	25810
1534	27024	25792
1535	27042	25775
1536	27058	25755
1537	27072	25735
1538	27089	25716
1539	27108	25700
1540	27128	25685
1541	27145	25666
1542	27165	25651
1543	27181	25632
1544	27197	25613
1545	27217	25597
1546	27238	25583
1547	27258	25567
1548	27279	25553
1549	27307	25545
1550	27326	25529
1551	27344	25512
1552	27371	25502
1553	27389	25485
1554	27406	25467
1555	27422	25448
1556	27438	25429
1557	27452	25408
1558	27466	25387
1559	27480	25366
1560	27502	25352
1561	27520	25336
1562	27537	25317
1563	27551	25296
1564	27568	25278
1565	27582	25257
1566	27596	25236
1567	27611	25216
1568	27627	25197
1569	27642	25177
1570	27657	25157
1571	27672	25137
1572	27687	25117
1573	27703	25098
1574	27719	25079
1575	27735	25060
1576	27751	25041
1577	27771	25026
1578	27787	25007
1579	27803	24987
1580	27818	24968
1581	27835	24949
1582	27849	24929
1583	27866	24910
1584	27883	24893
1585	27899	24874
1586	27914	24854
1587	27933	24837
1588	27949	24818
1589	27964	24798
1590	27980	24779
1591	27995	24759
1592	28009	24738
1593	28022	24717
1594	28036	24696
1595	28050	24675
1596	28063	24654
1597	28077	24633
1598	28092	24613
1599	28108	24595
1600	28124	24575
1601	28144	24560
1602	28166	24546
1603	28183	24529
1604	28199	24509
1605	28216	24492
1606	28235	24475
1607	28252	24457
1608	28267	24437
1609	28283	24419
1610	28300	24400
1611	28314	24380
1612	28330	24360
1613	28343	24339
1614	28356	24318
1615	28370	24297
1616	28384	24277
1617	28399	24257
1618	28412	24235
1619	28426	24215
1620	28440	24194
1621	28455	24174
1622	28470	24155
1623	28483	24134
1624	28498	24114
1625	28512	24093
1626	28526	24072
1627	28542	24053
1628	28557	24034
1629	28572	24014
1630	28587	23995
1631	28603	23976
1632	28617	23956
1633	28631	23935
1634	28647	23917
1635	28663	23897
1636	28678	23878
1637	28694	23859
1638	28717	23846
1639	28735	23829
1640	28754	23813
1641	28772	23796
1642	28790	23778
1643	28805	23759
1644	28822	23741
1645	28842	23725
1646	28857	23706
1647	28872	23687
1648	28888	23668
1649	28906	23650
1650	28925	23634
1651	28950	23622
1652	28980	23615
1653	28995	23596
1654	29011	23576
1655	29032	23562
1656	29053	23547
1657	29067	23527
1658	29082	23507
1659	29097	23488
1660	29112	23469
1661	29127	23448
1662	29142	23429
1663	29156	23409
1664	29171	23390
